$GPRMC,054943.07,A,5500.618764,N,08257.575181,E,008.6,316.0,251105,,*3E
$GPRMC,054910.08,A,5500.515036,N,08257.803504,E,018.9,302.0,251105,,*37
$GPRMC,054838.14,A,5500.415104,N,08258.053405,E,017.5,308.0,251105,,*3B
$GPRMC,054804.11,A,5500.315558,N,08258.279624,E,009.5,302.0,251105,,*35
$GPRMC,054732.13,A,5500.254203,N,08258.418070,E,014.8,310.0,251105,,*34
$GPRMC,054659.08,A,5500.156889,N,08258.658225,E,022.1,304.0,251105,,*36
$GPRMC,054626.06,A,5500.048472,N,08258.771737,E,007.0,066.0,251105,,*3B
$GPRMC,054540.99,A,5500.084593,N,08258.726105,E,000.0,162.0,251105,,*37
$GPRMC,054055.08,A,5500.064562,N,08258.701660,E,000.0,162.0,251105,,*3F
$GPRMC,054016.09,A,5500.051991,N,08258.698773,E,000.0,162.0,251105,,*3D
$GPRMC,053943.06,A,5500.046803,N,08258.706400,E,023.6,160.0,251105,,*34
$GPRMC,053910.03,A,5500.070644,N,08258.708752,E,000.0,028.0,251105,,*3F
$GPRMC,053036.15,A,5500.060466,N,08258.713751,E,002.0,188.0,251105,,*36
$GPRMC,053015.14,A,5500.060288,N,08258.724537,E,000.0,170.0,251105,,*33
$GPRMC,052406.15,A,5500.065961,N,08258.684574,E,002.0,194.0,251105,,*38
$GPRMC,052130.14,A,5500.062632,N,08258.709859,E,002.6,188.0,251105,,*3A
$GPRMC,052057.11,A,5500.097411,N,08258.704352,E,000.0,082.0,251105,,*34
$GPRMC,051602.18,A,5500.078482,N,08258.715133,E,000.0,082.0,251105,,*36
$GPRMC,051524.14,A,5500.067761,N,08258.691841,E,000.0,312.0,251105,,*36
$GPRMC,051434.15,A,5500.048459,N,08258.692303,E,010.0,232.0,251105,,*3E
$GPRMC,051401.15,A,5500.140127,N,08258.745557,E,023.3,126.0,251105,,*34
$GPRMC,051326.18,A,5500.257386,N,08258.456596,E,020.1,116.0,251105,,*39
$GPRMC,051112.18,A,5500.610330,N,08257.613879,E,021.3,126.0,251105,,*36
$GPRMC,051038.16,A,5500.673724,N,08257.443820,E,000.0,134.0,251105,,*3D
$GPRMC,051006.17,A,5500.748348,N,08257.310489,E,011.7,110.0,251105,,*39
$GPRMC,050928.18,A,5500.830242,N,08257.100435,E,010.7,130.0,251105,,*3E
$GPRMC,050716.22,A,5500.998594,N,08256.687155,E,002.2,118.0,251105,,*3D
$GPRMC,050643.19,A,5501.062867,N,08256.528590,E,022.8,124.0,251105,,*34
$GPRMC,050610.13,A,5501.205528,N,08256.184895,E,028.5,126.0,251105,,*32
$GPRMC,050516.16,A,5501.421468,N,08255.752262,E,000.0,324.0,251105,,*34
$GPRMC,050433.16,A,5501.342822,N,08255.867505,E,014.6,230.0,251105,,*3A
$GPRMC,050400.17,A,5501.467277,N,08256.033918,E,034.7,216.0,251105,,*3C
$GPRMC,050326.19,A,5501.717586,N,08256.357752,E,013.4,202.0,251105,,*3E
$GPRMC,050253.20,A,5501.841533,N,08256.151843,E,011.9,124.0,251105,,*36
$GPRMC,050220.19,A,5501.914694,N,08255.968481,E,007.2,128.0,251105,,*34
$GPRMC,050201.17,A,5501.912140,N,08255.922099,E,000.0,000.0,251105,,*3C
$GPRMC,043129.86,A,5501.869298,N,08255.853199,E,004.3,256.0,251105,,*34
$GPRMC,043058.87,A,5501.876919,N,08255.928489,E,008.0,246.0,251105,,*39
$GPRMC,043027.88,A,5501.890487,N,08255.956461,E,013.2,250.0,251105,,*3C
$GPRMC,043010.85,A,5501.907950,N,08256.037557,E,024.6,240.0,251105,,*35
$GPRMC,042854.88,A,5501.893429,N,08256.005698,E,000.0,072.0,251105,,*3C
$GPRMC,042838.86,A,5501.896852,N,08256.006066,E,000.0,072.0,251105,,*39
$GPRMC,042721.89,A,5501.898448,N,08256.008512,E,000.0,072.0,251105,,*30
$GPRMC,042634.90,A,5501.896451,N,08256.016305,E,000.0,072.0,251105,,*34
$GPRMC,042545.91,A,5501.902469,N,08256.038761,E,000.0,072.0,251105,,*3D
$GPRMC,042508.87,A,5501.906292,N,08256.050646,E,002.3,072.0,251105,,*3E
$GPRMC,042450.90,A,5501.906131,N,08256.044620,E,002.3,076.0,251105,,*3F
$GPRMC,042436.92,A,5501.906236,N,08256.035829,E,001.9,068.0,251105,,*3E
$GPRMC,042419.89,A,5501.905273,N,08256.026187,E,000.0,266.0,251105,,*30
$GPRMC,042404.92,A,5501.901088,N,08256.015723,E,000.0,266.0,251105,,*3C
$GPRMC,042329.89,A,5501.898850,N,08256.006841,E,000.0,266.0,251105,,*3B
$GPRMC,042058.92,A,5501.903852,N,08256.027369,E,000.0,266.0,251105,,*37
$GPRMC,042015.84,A,5501.907909,N,08256.013663,E,002.1,266.0,251105,,*39
$GPRMC,041816.95,A,5501.900363,N,08255.994139,E,000.0,228.0,251105,,*34
$GPRMC,041759.93,A,5501.888422,N,08255.989352,E,000.0,228.0,251105,,*36
$GPRMC,041712.86,A,5501.886590,N,08255.954905,E,003.0,228.0,251105,,*30
$GPRMC,041655.88,A,5501.882907,N,08255.944967,E,004.6,242.0,251105,,*32
$GPRMC,041639.89,A,5501.885079,N,08255.959467,E,004.5,238.0,251105,,*31
$GPRMC,041622.93,A,5501.889446,N,08255.974188,E,003.8,246.0,251105,,*3C
$GPRMC,041606.90,A,5501.891349,N,08255.987021,E,003.6,246.0,251105,,*38
$GPRMC,041551.89,A,5501.893337,N,08256.000989,E,002.0,236.0,251105,,*34
$GPRMC,041533.94,A,5501.895864,N,08256.013341,E,000.0,208.0,251105,,*34
$GPRMC,041517.90,A,5501.895368,N,08256.018877,E,000.0,208.0,251105,,*34
$GPRMC,041442.94,A,5501.886522,N,08256.014233,E,000.0,208.0,251105,,*3D
$GPRMC,041405.92,A,5501.894762,N,08256.009289,E,000.0,208.0,251105,,*30
$GPRMC,040055.91,A,5501.889408,N,08256.007910,E,000.0,208.0,251105,,*35
$GPRMC,040039.92,A,5501.890620,N,08256.007162,E,002.0,208.0,251105,,*33
$GPRMC,040008.94,A,5501.901197,N,08256.013410,E,002.4,218.0,251105,,*35
$GPRMC,035952.93,A,5501.905683,N,08256.019462,E,000.0,048.0,251105,,*3E
$GPRMC,035935.94,A,5501.906537,N,08256.024040,E,000.0,048.0,251105,,*3D
$GPRMC,035820.97,A,5501.902238,N,08256.028850,E,000.0,048.0,251105,,*32
$GPRMC,035746.95,A,5501.894447,N,08256.013839,E,000.0,048.0,251105,,*38
$GPRMC,035714.96,A,5501.896378,N,08256.027926,E,000.0,048.0,251105,,*3D
$GPRMC,035642.97,A,5501.917325,N,08256.025772,E,000.0,048.0,251105,,*33
$GPRMC,035609.93,A,5501.910537,N,08256.016657,E,000.0,048.0,251105,,*3C
$GPRMC,035536.96,A,5501.903325,N,08256.014217,E,000.0,048.0,251105,,*33
$GPRMC,035501.97,A,5501.908625,N,08256.042118,E,000.0,048.0,251105,,*37
$GPRMC,035428.95,A,5501.937504,N,08256.054489,E,003.0,030.0,251105,,*35
